group1,group2,N1,N2,frac,pi_low,pi_high,low,high,avg,ci_low,ci_high,obs_diff
2,3,300,300,3.0,0.62,0.94,,,,-0.022551066668897383,0.008266243199883314,-0.006312762400997762
2,3,350,350,3.5,0.57,0.93,,,,-0.01801198050315721,0.010705436760951183,-0.0035284400473478694
2,3,400,400,4.0,0.43,0.91,,,,-0.01582537935410208,0.009381383898984325,-0.003079014531220836
2,3,450,450,4.5,0.35,0.85,,,,-0.017052257963532484,0.007108630530689365,-0.005134239036200028
2,3,500,500,5.0,0.34,0.86,,,,-0.015570426840316943,0.006215988611061648,-0.004840412691883622
Unsure,3,50,50,1.0,1.0,0.6,,,,-0.08418315581477381,0.050434031491384104,-0.017157362245597718
Unsure,3,75,75,1.5,1.0,0.41,,,,-0.10719151654445795,0.002749710311474432,-0.053183919566272775
Unsure,3,100,100,2.0,1.0,0.26,,,,-0.09160045401902067,0.007780159648357848,-0.045101503888268835
Unsure,3,125,125,2.5,1.0,0.22,,,,-0.07735874023035808,0.012539576452958195,-0.034546786546787
Unsure,3,150,150,3.0,1.0,0.16,,,,-0.07550175582859485,0.005219190314042527,-0.035924748454160826
Unsure,3,175,175,3.5,1.0,0.07,,,,-0.08368679502103923,-0.0036539056764906402,-0.04519633727616956
Unsure,3,200,200,4.0,1.0,0.04,,,,-0.07681891011357936,-0.008553797652511033,-0.046192528060175264
Unsure,3,225,225,4.5,1.0,0.02,,,,-0.08341244962372396,-0.01604169175958378,-0.050576187791874117
Unsure,3,250,250,5.0,1.0,0.02,,,,-0.08003561960098765,-0.01841449148074195,-0.048909792168615907
