group1,group2,N1,N2,frac,pi_low,pi_high,low,high,avg,ci_low,ci_high,obs_diff
6.0_male,2.0_male,750,750,1.5,0.99,0.35,,,,-0.03354127450980385,0.0037899836601312104,-0.01569575163398651
6.0_male,2.0_male,1000,1000,2.0,0.98,0.21,,,,-0.026860428921569923,0.005587775735294044,-0.011417892156864062
6.0_male,2.0_male,1250,1250,2.5,0.97,0.17,,,,-0.02103197549019799,0.00801680392156761,-0.006317058823530397
6.0_male,2.0_male,1500,1500,3.0,0.97,0.14,,,,-0.022268970588237263,0.005236421568627005,-0.008321405228759349
6.0_male,2.0_male,1750,1750,3.5,0.98,0.08,,,,-0.020238739495799525,0.003168525910362905,-0.008316526610645525
6.0_male,2.0_male,2000,2000,4.0,0.98,0.04,,,,-0.019814613970591224,0.0017683149509778624,-0.010003431372551108
6.0_male,2.0_male,2250,2250,4.5,0.96,0.04,,,,-0.021982497276688856,-0.0007139814814832585,-0.010765577342049304
6.0_male,2.0_male,2500,2500,5.0,0.98,0.03,,,,-0.01920023774510101,0.0005393921568573184,-0.009566862745099769
2.0_male,3.0_male,1050,1050,1.0,0.97,0.41,,,,-0.018197601540616913,0.011723792016806216,-0.0031799719887960487
2.0_male,3.0_male,1575,1575,1.5,0.96,0.26,,,,-0.018685504201679606,0.005318666355429973,-0.006550887021475549
2.0_male,3.0_male,2100,2100,2.0,0.91,0.12,,,,-0.019060072362279974,0.0026955094537828884,-0.007857376283845419
2.0_male,3.0_male,2625,2625,2.5,0.86,0.09,,,,-0.021462922502333063,-0.0027486181139101604,-0.011751540616244505
2.0_male,3.0_male,3150,3150,3.0,0.88,0.03,,,,-0.01838703898226114,-0.00181499961095161,-0.010386399004045921
2.0_male,3.0_male,3675,3675,3.5,0.85,0.0,,,,-0.015946768707486493,0.0003950796985461996,-0.0077002134187029725
2.0_male,3.0_male,4200,4200,4.0,0.83,0.01,,,,-0.014795346055092822,-0.0003290163982273102,-0.0074674953314708414
2.0_male,3.0_male,4725,4725,4.5,0.9,0.0,,,,-0.012698554051257145,0.0009345186222613263,-0.005940035273375166
2.0_male,3.0_male,5250,5250,5.0,0.86,0.0,,,,-0.01138224323063982,0.0014247525676854625,-0.005028991596647714
